date,v
1967/8/24,1350.9
1967/8/25,1342.17
1967/8/28,1335.15
1967/8/29,1336.84
1967/8/30,1324.83
1967/8/31,1342.68
1967/9/1,1352.54
1967/9/4,1373.83
1967/9/5,1371.37
1967/9/6,1364.23
1967/9/7,1353.91
1967/9/8,1337.49
1967/9/11,1331.67
1967/9/12,1329.72
1967/9/13,1333.83
1967/9/14,1334.66
1967/9/18,1344.12
1967/9/19,1342.52
1967/9/20,1340.35
1967/9/21,1339.19
1967/9/22,1350.27
1967/9/25,1340.38
1967/9/26,1336.18
1967/9/27,1317.81
1967/9/28,1320
1967/9/29,1323.91
1967/10/2,1312.28
1967/10/3,1330.4
1967/10/4,1348.58
1967/10/5,1343.01
1967/10/6,1363.01
1967/10/9,1380.43
1967/10/11,1367.36
1967/10/12,1365.18
1967/10/13,1362.66
1967/10/16,1372.99
1967/10/17,1366
1967/10/18,1372.19
1967/10/19,1375.14
1967/10/20,1378.7
1967/10/23,1382.53
1967/10/24,1385.43
1967/10/25,1382.36
1967/10/26,1384.17
1967/10/27,1376.09
1967/10/30,1385.61
1967/10/31,1376.05
1967/11/1,1378.07
1967/11/2,1364.61
1967/11/6,1368.92
1967/11/7,1360.74
1967/11/8,1364.89
1967/11/9,1361.25
1967/11/10,1344.69
1967/11/13,1342.04
1967/11/14,1351.96
1967/11/15,1344.42
1967/11/16,1349.3
1967/11/17,1343.79
1967/11/20,1273.33
1967/11/21,1265.24
1967/11/22,1282.4
1967/11/24,1271.58
1967/11/27,1269.05
1967/11/28,1275.77
1967/11/29,1285.68
1967/11/30,1277.27
1967/12/1,1284.88
1967/12/4,1294.93
1967/12/5,1279.34
1967/12/6,1274.61
1967/12/7,1277.03
1967/12/8,1260.63
1967/12/11,1250.14
1967/12/12,1263.25
1967/12/13,1264.2
1967/12/14,1258.24
1967/12/15,1258.37
1967/12/18,1259.57
1967/12/19,1274.39
1967/12/20,1279.59
1967/12/21,1279.86
1967/12/22,1291.08
1967/12/25,1290.29
1967/12/26,1278.96
1967/12/27,1279.29
1967/12/28,1283.47
1968/1/4,1266.27
1968/1/5,1282.38
1968/1/8,1283.53
1968/1/9,1305.94
1968/1/10,1303.11
1968/1/11,1316.89
1968/1/12,1314.47
1968/1/16,1314.98
1968/1/17,1319.98
1968/1/18,1322.99
1968/1/19,1312.74
1968/1/22,1306.49
1968/1/23,1307.55
1968/1/24,1304.45
1968/1/25,1305.23
1968/1/26,1313.18
1968/1/29,1306.61
1968/1/30,1306.67
1968/1/31,1312.2
1968/2/1,1311.71
1968/2/2,1318.11
1968/2/5,1320.58
1968/2/6,1329.36
1968/2/7,1331.77
1968/2/8,1329.02
1968/2/9,1330.73
1968/2/12,1329.18
1968/2/13,1337.59
1968/2/14,1340.08
1968/2/15,1334.22
1968/2/16,1344.92
1968/2/19,1345.01
1968/2/20,1341.64
1968/2/21,1342.67
1968/2/22,1352.03
1968/2/23,1348.65
1968/2/26,1341.03
1968/2/27,1351.13
1968/2/28,1344.66
1968/2/29,1349.77
1968/3/1,1355.49
1968/3/4,1337.6
1968/3/5,1331.86
1968/3/6,1322.01
1968/3/7,1327
1968/3/8,1321.41
1968/3/11,1326.68
1968/3/12,1328.09
1968/3/13,1335.07
1968/3/14,1318.01
1968/3/15,1340.54
1968/3/18,1373
1968/3/19,1371.03
1968/3/21,1355.17
1968/3/22,1350.64
1968/3/25,1356.72
1968/3/26,1364.69
1968/3/27,1354.69
1968/3/28,1369.72
1968/3/29,1361.15
1968/4/1,1367.36
1968/4/2,1380.77
1968/4/3,1378.69
1968/4/4,1391.27
1968/4/5,1393.32
1968/4/8,1406.32
1968/4/9,1404.07
1968/4/10,1402.19
1968/4/11,1403.55
1968/4/12,1415
1968/4/15,1443.65
1968/4/16,1433.94
1968/4/17,1435.08
1968/4/18,1437.3
1968/4/19,1438.62
1968/4/22,1440.48
1968/4/23,1444.81
1968/4/24,1450.32
1968/4/25,1449.67
1968/4/26,1438.24
1968/4/30,1456.07
1968/5/1,1464.76
1968/5/2,1464.82
1968/5/6,1482.69
1968/5/7,1480.16
1968/5/8,1470.39
1968/5/9,1478.17
1968/5/10,1473.5
1968/5/13,1469.5
1968/5/14,1466.37
1968/5/15,1469.91
1968/5/16,1476.35
1968/5/17,1485.86
1968/5/20,1500.41
1968/5/21,1476.67
1968/5/22,1466.09
1968/5/23,1471.02
1968/5/24,1460.1
1968/5/27,1460.02
1968/5/28,1465.6
1968/5/29,1452.32
1968/5/30,1454.93
1968/5/31,1462.34
1968/6/3,1496.56
1968/6/4,1509.49
1968/6/5,1518.66
1968/6/6,1510.51
1968/6/7,1522.37
1968/6/10,1522.59
1968/6/11,1531.46
1968/6/12,1519.06
1968/6/13,1523.2
1968/6/14,1524.03
1968/6/17,1532
1968/6/18,1515.19
1968/6/19,1481.24
1968/6/20,1484.7
1968/6/21,1482.54
1968/6/24,1506.94
1968/6/25,1501.71
1968/6/26,1518.18
1968/6/27,1527.78
1968/6/28,1531.13
1968/7/1,1548.9
1968/7/2,1542.96
1968/7/3,1548.69
1968/7/4,1540.42
1968/7/5,1547.09
1968/7/8,1552.76
1968/7/9,1544.68
1968/7/10,1549.87
1968/7/11,1554.96
1968/7/12,1564.48
1968/7/15,1581.56
1968/7/16,1564.24
1968/7/17,1561.66
1968/7/18,1561.94
1968/7/19,1565.87
1968/7/22,1573.8
1968/7/23,1577.8
1968/7/24,1569.13
1968/7/25,1570.07
1968/7/26,1582.83
1968/7/29,1592.11
1968/7/30,1583
1968/7/31,1602.97
1968/8/1,1601.58
1968/8/2,1601.84
1968/8/5,1604.57
1968/8/6,1598.44
1968/8/7,1617.9
1968/8/8,1622.18
1968/8/9,1622.86
1968/8/12,1627.82
1968/8/13,1631.24
1968/8/14,1630.03
1968/8/15,1617.96
1968/8/16,1612.26
1968/8/19,1623.19
1968/8/20,1636.73
1968/8/21,1641.03
1968/8/22,1648.17
1968/8/23,1647.42
1968/8/26,1655.68
1968/8/27,1666.34
1968/8/28,1672.72
1968/8/29,1691.63
1968/8/30,1691.91
1968/9/2,1717.6
1968/9/3,1723.47
1968/9/4,1705.15
1968/9/5,1727.92
1968/9/6,1736.94
1968/9/9,1748.56
1968/9/10,1753.71
1968/9/11,1766.12
1968/9/12,1766.22
1968/9/13,1764.41
1968/9/16,1777.05
1968/9/17,1792.1
1968/9/18,1796.49
1968/9/19,1793.83
1968/9/20,1801.62
1968/9/24,1802.98
1968/9/25,1806.12
1968/9/26,1805.61
1968/9/27,1820.23
1968/9/30,1839.81
1968/10/1,1835.12
1968/10/2,1851.49
1968/10/3,1809.61
1968/10/4,1803.24
1968/10/7,1830.64
1968/10/8,1827.67
1968/10/9,1770.93
1968/10/11,1715.47
1968/10/14,1747.06
1968/10/15,1707.72
1968/10/16,1700.48
1968/10/17,1724.73
1968/10/18,1741.93
1968/10/21,1746.83
1968/10/22,1726.62
1968/10/23,1739.65
1968/10/24,1749.33
1968/10/25,1758.74
1968/10/28,1755.51
1968/10/29,1768.94
1968/10/30,1762.53
1968/10/31,1745.29
1968/11/1,1741.92
1968/11/4,1710.07
1968/11/5,1709.81
1968/11/6,1705.71
1968/11/7,1679.59
1968/11/8,1668.09
1968/11/11,1658.45
1968/11/12,1659.18
1968/11/13,1678.55
1968/11/14,1695.05
1968/11/15,1697.08
1968/11/18,1705.01
1968/11/19,1712.29
1968/11/20,1710.15
1968/11/21,1696.2
1968/11/22,1693.04
1968/11/25,1668.55
1968/11/26,1684.52
1968/11/27,1688.68
1968/11/28,1695.91
1968/11/29,1716.61
1968/12/2,1743.21
1968/12/3,1736.21
1968/12/4,1725.79
1968/12/5,1718.42
1968/12/6,1718.09
1968/12/9,1690.98
1968/12/10,1710.97
1968/12/11,1718.13
1968/12/12,1725.43
1968/12/13,1712
1968/12/16,1722.33
1968/12/17,1711.57
1968/12/18,1692.93
1968/12/19,1696.14
1968/12/20,1702.45
1968/12/23,1686.64
1968/12/24,1701.67
1968/12/25,1701.38
1968/12/26,1705.75
1968/12/27,1699.08
1969/1/6,1755.15
1969/1/7,1761.93
1969/1/8,1759.26
1969/1/9,1753.31
1969/1/10,1756.89
1969/1/13,1767.35
1969/1/14,1771.24
1969/1/16,1782.05
1969/1/17,1779.63
1969/1/20,1798.9
1969/1/21,1803.9
1969/1/22,1820.25
1969/1/23,1830.87
1969/1/24,1825.8
1969/1/27,1833.29
1969/1/28,1820.62
1969/1/29,1831.77
1969/1/30,1826.12
1969/1/31,1830.26
1969/2/3,1828.04
1969/2/4,1815.07
1969/2/5,1833.75
1969/2/6,1840.7
1969/2/7,1845.95
1969/2/10,1851.08
1969/2/12,1852.38
1969/2/13,1843.07
1969/2/14,1826.14
1969/2/17,1824.27
1969/2/18,1828.85
1969/2/19,1819.42
1969/2/20,1791.97
1969/2/21,1775.43
1969/2/24,1765.9
1969/2/25,1771.85
1969/2/26,1777.97
1969/2/27,1762.97
1969/2/28,1758.54
1969/3/3,1769.55
1969/3/4,1748.88
1969/3/5,1764.25
1969/3/6,1766.89
1969/3/7,1792.89
1969/3/10,1789.32
1969/3/11,1778.99
1969/3/12,1785.25
1969/3/13,1803.11
1969/3/14,1795.58
1969/3/17,1806.64
1969/3/18,1798.21
1969/3/19,1791.82
1969/3/20,1783.2
1969/3/24,1815.74
1969/3/25,1824.75
1969/3/26,1832.86
1969/3/27,1819.84
1969/3/28,1824.07
1969/3/31,1841.02
1969/4/1,1827.44
1969/4/2,1859.13
1969/4/3,1844.97
1969/4/4,1868.12
1969/4/7,1872.1
1969/4/8,1870.97
1969/4/9,1865.89
1969/4/10,1893.02
1969/4/11,1893.5
1969/4/14,1900.26
1969/4/15,1889.21
1969/4/16,1871.84
1969/4/17,1899.79
1969/4/18,1880.83
1969/4/21,1878.45
1969/4/22,1890.13
1969/4/23,1877.25
1969/4/24,1891.73
1969/4/25,1896.09
1969/4/28,1901.03
1969/4/30,1904.94
1969/5/1,1911.54
1969/5/2,1906.44
1969/5/6,1925.14
1969/5/7,1924.29
1969/5/8,1917.44
1969/5/9,1919.07
1969/5/12,1938.98
1969/5/13,1947.71
1969/5/14,1938.61
1969/5/15,1937.23
1969/5/16,1937.05
1969/5/19,1939.83
1969/5/20,1928.29
1969/5/21,1930.34
1969/5/22,1929.58
1969/5/23,1932.2
1969/5/26,1939.37
1969/5/27,1955.94
1969/5/28,1959.57
1969/5/29,1971
1969/5/30,1990.53
1969/6/2,2007.61
1969/6/3,2000.47
1969/6/4,2001.77
1969/6/5,2000.96
1969/6/6,2009.18
1969/6/9,2029.1
1969/6/10,2029.59
1969/6/11,2014.64
1969/6/12,1926.01
1969/6/13,1913.32
1969/6/16,1955.69
1969/6/17,1938.72
1969/6/18,1884.82
1969/6/19,1907.41
1969/6/20,1883.5
1969/6/23,1867.31
1969/6/24,1925.88
1969/6/25,1915.31
1969/6/26,1938.06
1969/6/27,1953.52
1969/6/30,1984.61
1969/7/1,1969.67
1969/7/2,1990.35
1969/7/3,1998
1969/7/4,1992.81
1969/7/7,1983.14
1969/7/8,1987.6
1969/7/9,1979.13
1969/7/10,1930.56
1969/7/11,1948.64
1969/7/14,1911.12
1969/7/15,1938.08
1969/7/16,1919.46
1969/7/17,1898.88
1969/7/18,1906
1969/7/21,1922.52
1969/7/22,1921.53
1969/7/23,1888.04
1969/7/24,1900.19
1969/7/25,1888.42
1969/7/28,1875
1969/7/29,1845.4
1969/7/30,1842.57
1969/7/31,1865.59
1969/8/1,1879.41
1969/8/4,1878.14
1969/8/5,1878.7
1969/8/6,1867.79
1969/8/7,1860.41
1969/8/8,1844.03
1969/8/11,1877.2
1969/8/12,1900.89
1969/8/13,1910.87
1969/8/14,1900.63
1969/8/15,1896.09
1969/8/18,1896.83
1969/8/19,1897.75
1969/8/20,1890.38
1969/8/21,1891.29
1969/8/22,1871.79
1969/8/25,1880.43
1969/8/26,1890.67
1969/8/27,1890.24
1969/8/28,1909.26
1969/8/29,1923.19
1969/9/1,1951.54
1969/9/2,1964.81
1969/9/3,1972.68
1969/9/4,1971.47
1969/9/5,1984.69
1969/9/8,1983.95
1969/9/9,1964.46
1969/9/10,1988.5
1969/9/11,1987.91
1969/9/12,1987.62
1969/9/16,2014.16
1969/9/17,2016.71
1969/9/18,1995.26
1969/9/19,2000.43
1969/9/22,2016.85
1969/9/24,2012.27
1969/9/25,2012.96
1969/9/26,1988.92
1969/9/29,1995.96
1969/9/30,2016.15
1969/10/1,2036.8
1969/10/2,2023.89
1969/10/3,2027.94
1969/10/6,2038.72
1969/10/7,2033.81
1969/10/8,2022.7
1969/10/9,2033.52
1969/10/13,2068.32
1969/10/14,2062.85
1969/10/15,2074.11
1969/10/16,2098.65
1969/10/17,2097.49
1969/10/20,2079.75
1969/10/21,2099.39
1969/10/22,2110.27
1969/10/23,2092.9
1969/10/24,2120.94
1969/10/27,2117.12
1969/10/28,2136.8
1969/10/29,2150.1
1969/10/30,2145.16
1969/10/31,2130.3
1969/11/4,2133.97
1969/11/5,2135.44
1969/11/6,2121.99
1969/11/7,2102.58
1969/11/10,2121.31
1969/11/11,2118.26
1969/11/12,2104.52
1969/11/13,2118.15
1969/11/14,2147.52
1969/11/17,2155.14
1969/11/18,2168.21
1969/11/19,2181.97
1969/11/20,2210.6
1969/11/21,2201.52
1969/11/24,2199.11
1969/11/25,2213.14
1969/11/26,2211.97
1969/11/27,2230.58
1969/11/28,2201.41
1969/12/1,2251.37
1969/12/2,2252.61
1969/12/3,2195.43
1969/12/4,2171.79
1969/12/5,2170.15
1969/12/8,2198.98
1969/12/9,2193.04
1969/12/10,2219.19
1969/12/11,2225.05
1969/12/12,2253.59
1969/12/15,2261.9
1969/12/16,2261.43
1969/12/17,2268.55
1969/12/18,2275.37
1969/12/19,2278.83
1969/12/22,2258.26
1969/12/23,2270.71
1969/12/24,2287.07
1969/12/25,2324.06
1969/12/26,2348.03
1970/1/5,2402.85
1970/1/6,2406.22
1970/1/7,2394.96
1970/1/8,2283.68
1970/1/9,2359
1970/1/12,2324.24
1970/1/13,2297.69
1970/1/14,2288.14
1970/1/16,2286.45
1970/1/19,2309.38
1970/1/20,2309.94
1970/1/21,2325.36
1970/1/22,2322.58
1970/1/23,2312
1970/1/26,2316.71
1970/1/27,2321.83
1970/1/28,2324.77
1970/1/29,2328.6
1970/1/30,2296.43
1970/2/2,2310.45
1970/2/3,2296.68
1970/2/4,2313.31
1970/2/5,2306.78
1970/2/6,2302.93
1970/2/9,2306.4
1970/2/10,2306.25
1970/2/12,2311.78
1970/2/13,2298.65
1970/2/16,2293.93
1970/2/17,2294.71
1970/2/18,2313.23
1970/2/19,2324.4
1970/2/20,2322.98
1970/2/23,2361.47
1970/2/24,2375.46
1970/2/25,2383.18
1970/2/26,2385.07
1970/2/27,2380.29
1970/3/2,2399.76
1970/3/3,2396.64
1970/3/4,2422.73
1970/3/5,2423.37
1970/3/6,2452.26
1970/3/9,2455.17
1970/3/10,2470.22
1970/3/11,2458.13
1970/3/12,2433.12
1970/3/13,2446.36
1970/3/16,2459.63
1970/3/17,2468.84
1970/3/18,2484.62
1970/3/19,2490.47
1970/3/20,2491.18
1970/3/23,2495.18
1970/3/24,2484.15
1970/3/25,2481.01
1970/3/26,2504.84
1970/3/27,2485.36
1970/3/30,2510.24
1970/3/31,2523.75
1970/4/1,2521.42
1970/4/2,2522.84
1970/4/3,2500.09
1970/4/6,2534.45
1970/4/7,2524.13
1970/4/8,2529.65
1970/4/9,2515.05
1970/4/10,2513.91
1970/4/13,2508.16
1970/4/14,2502.03
1970/4/15,2497.75
1970/4/16,2502.65
1970/4/17,2471.21
1970/4/20,2470.67
1970/4/21,2469.64
1970/4/22,2436.4
1970/4/23,2416.67
1970/4/24,2422.86
1970/4/27,2386.06
1970/4/28,2315.43
1970/4/30,2114.32
1970/5/1,2125.61
1970/5/4,2200.74
1970/5/6,2191.39
1970/5/7,2209.61
1970/5/8,2190.54
1970/5/11,2139.07
1970/5/12,2149.43
1970/5/13,2096.75
1970/5/14,2048.72
1970/5/15,2018.71
1970/5/18,2047.9
1970/5/19,1963.1
1970/5/20,1983.78
1970/5/21,1982.33
1970/5/22,1989.34
1970/5/25,1933.33
1970/5/26,1946.48
1970/5/27,1929.64
1970/5/28,2009.1
1970/5/29,2026.14
1970/6/1,2082.37
1970/6/2,2087.47
1970/6/3,2109.23
1970/6/4,2133.85
1970/6/5,2123.82
1970/6/8,2109.58
1970/6/9,2091.83
1970/6/10,2109.47
1970/6/11,2029.41
1970/6/12,2048.94
1970/6/15,2072.8
1970/6/16,2054.37
1970/6/17,2066.02
1970/6/18,2082.02
1970/6/19,2113.22
1970/6/22,2149.28
1970/6/23,2131.89
1970/6/24,2140.47
1970/6/25,2143.45
1970/6/26,2135.88
1970/6/29,2131.74
1970/6/30,2138.11
1970/7/1,2148.79
1970/7/2,2146.89
1970/7/3,2135.25
1970/7/6,2117.65
1970/7/7,2116.86
1970/7/8,2121.51
1970/7/9,2111.1
1970/7/10,2102.22
1970/7/13,2110.01
1970/7/14,2110.87
1970/7/15,2087.99
1970/7/16,2067.76
1970/7/17,2110.49
1970/7/20,2133.89
1970/7/21,2148.94
1970/7/22,2132.19
1970/7/23,2125.62
1970/7/24,2128.35
1970/7/27,2130.05
1970/7/28,2138.56
1970/7/29,2132.43
1970/7/30,2140.5
1970/7/31,2159.16
1970/8/3,2164.77
1970/8/4,2164.21
1970/8/5,2169.78
1970/8/6,2147.73
1970/8/7,2143.09
1970/8/10,2141.38
1970/8/11,2123.52
1970/8/12,2122.83
1970/8/13,2142.85
1970/8/14,2136.15
1970/8/17,2140.64
1970/8/18,2152.18
1970/8/19,2155.99
1970/8/20,2161.43
1970/8/21,2164.28
1970/8/24,2168.15
1970/8/25,2153.18
1970/8/26,2153.36
1970/8/27,2163.5
1970/8/28,2157.84
1970/8/31,2132.21
1970/9/1,2130.54
1970/9/2,2118.06
1970/9/3,2139.05
1970/9/4,2144.96
1970/9/7,2150.54
1970/9/8,2165.18
1970/9/9,2176.99
1970/9/10,2165.47
1970/9/11,2157.26
1970/9/14,2168.4
1970/9/16,2139.9
1970/9/17,2136.8
1970/9/18,2079.87
1970/9/21,2076.99
1970/9/22,2089.36
1970/9/24,2085.01
1970/9/25,2094
1970/9/28,2042.95
1970/9/29,2020.88
1970/9/30,2065.44
1970/10/1,2061.65
1970/10/2,2065.59
1970/10/5,2087.32
1970/10/6,2094.36
1970/10/7,2083.16
1970/10/8,2079.93
1970/10/9,2081.32
1970/10/12,2092.46
1970/10/13,2094.48
1970/10/14,2096.12
1970/10/15,2118.4
1970/10/16,2114.21
1970/10/19,2133.03
1970/10/20,2124.32
1970/10/21,2106.84
1970/10/22,2107.16
1970/10/23,2101.68
1970/10/26,2094.9
1970/10/27,2095.19
1970/10/28,2104.47
1970/10/29,2117.26
1970/10/30,2114.2
1970/11/2,2139.32
1970/11/4,2143.72
1970/11/5,2134.16
1970/11/6,2136.59
1970/11/9,2147.98
1970/11/10,2142.73
1970/11/11,2122.5
1970/11/12,2109.99
1970/11/13,2111.09
1970/11/16,2098.45
1970/11/17,2075.66
1970/11/18,2087.88
1970/11/19,2075.16
1970/11/20,2064.05
1970/11/24,2060.03
1970/11/25,2056.93
1970/11/26,2041.15
1970/11/27,2012.13
1970/11/30,1990.47
1970/12/1,2027.37
1970/12/2,2017.12
1970/12/3,1992.72
1970/12/4,1989.68
1970/12/7,1969.57
1970/12/8,1963.4
1970/12/9,1965.78
1970/12/10,1973.16
1970/12/11,2018.17
1970/12/14,2015.91
1970/12/15,1997.11
1970/12/16,1973.41
1970/12/17,1972.78
1970/12/18,1977.56
1970/12/21,1988.96
1970/12/22,1979.71
1970/12/23,1979.97
1970/12/24,1987.96
1970/12/25,1982.61
1970/12/28,1987.14
1971/1/4,2001.34
1971/1/5,1989.44
1971/1/6,1981.74
1971/1/7,2000.96
1971/1/8,2040.93
1971/1/11,2085.32
1971/1/12,2092.33
1971/1/13,2089.22
1971/1/14,2093.9
1971/1/18,2097.4
1971/1/19,2115.25
1971/1/20,2102.37
1971/1/21,2112.5
1971/1/22,2113.73
1971/1/25,2105.01
1971/1/26,2109.2
1971/1/27,2099.08
1971/1/28,2102.36
1971/1/29,2100.9
1971/2/1,2104.88
1971/2/2,2113.55
1971/2/3,2129.73
1971/2/4,2133.34
1971/2/5,2125.16
1971/2/8,2128.25
1971/2/9,2122.66
1971/2/10,2139.29
1971/2/12,2149.88
1971/2/15,2166.64
1971/2/16,2173.28
1971/2/17,2166.69
1971/2/18,2202.89
1971/2/19,2213.39
1971/2/22,2230.09
1971/2/23,2204.33
1971/2/24,2184.5
1971/2/25,2216.65
1971/2/26,2232.42
1971/3/1,2256.05
1971/3/2,2246.61
1971/3/3,2268.59
1971/3/4,2275.28
1971/3/5,2256.43
1971/3/8,2273.38
1971/3/9,2271.16
1971/3/10,2305.59
1971/3/11,2309.1
1971/3/12,2316.21
1971/3/15,2301.4
1971/3/16,2320.01
1971/3/17,2317.36
1971/3/18,2319.54
1971/3/19,2341.9
1971/3/22,2365.43
1971/3/23,2345.27
1971/3/24,2364.06
1971/3/25,2372.24
1971/3/26,2390.02
1971/3/29,2404.65
1971/3/30,2401.33
1971/3/31,2403.3
1971/4/1,2414.04
1971/4/2,2415.73
1971/4/5,2373.42
1971/4/6,2404.66
1971/4/7,2416.92
1971/4/8,2413.93
1971/4/9,2401.44
1971/4/12,2435.32
1971/4/13,2428.48
1971/4/14,2437.53
1971/4/15,2457.36
1971/4/16,2464.1
1971/4/19,2439.95
1971/4/20,2374.67
1971/4/21,2431.73
1971/4/22,2416.99
1971/4/23,2433.33
1971/4/26,2436.93
1971/4/27,2445.93
1971/4/28,2450.74
1971/4/30,2468.18
1971/5/4,2489.35
1971/5/6,2481.67
1971/5/7,2444.81
1971/5/10,2390.22
1971/5/11,2402.37
1971/5/12,2431.28
1971/5/13,2428.01
1971/5/14,2415.2
1971/5/17,2417.62
1971/5/18,2391.22
1971/5/19,2365.92
1971/5/20,2388.51
1971/5/21,2385.21
1971/5/24,2398.48
1971/5/25,2404.77
1971/5/26,2408.8
1971/5/27,2420.18
1971/5/28,2432.72
1971/5/31,2456.33
1971/6/1,2455.95
1971/6/2,2475.93
1971/6/3,2473.91
1971/6/4,2490.39
1971/6/7,2506.06
1971/6/8,2504.31
1971/6/9,2508.94
1971/6/10,2523.84
1971/6/11,2528.79
1971/6/14,2531.49
1971/6/15,2542.13
1971/6/16,2555.05
1971/6/17,2581.03
1971/6/18,2584.49
1971/6/21,2587.58
1971/6/22,2586.58
1971/6/23,2600.49
1971/6/24,2584.51
1971/6/25,2600.32
1971/6/28,2628.46
1971/6/29,2625.14
1971/6/30,2637.35
1971/7/1,2651.06
1971/7/2,2647.2
1971/7/5,2630.44
1971/7/6,2571.37
1971/7/7,2637.15
1971/7/8,2638.74
1971/7/9,2659.57
1971/7/12,2686.42
1971/7/13,2675.85
1971/7/14,2685.35
1971/7/15,2664.2
1971/7/16,2670.88
1971/7/19,2692.63
1971/7/20,2677.47
1971/7/21,2643.14
1971/7/22,2669.03
1971/7/23,2671.37
1971/7/26,2673.84
1971/7/27,2678
1971/7/28,2681.25
1971/7/29,2683.24
1971/7/30,2661.59
1971/8/2,2640.68
1971/8/3,2640.45
1971/8/4,2630.09
1971/8/5,2634.18
1971/8/6,2648.53
1971/8/9,2698.27
1971/8/10,2690.14
1971/8/11,2699.42
1971/8/12,2704.9
1971/8/13,2727.8
1971/8/16,2530.48
1971/8/17,2440.82
1971/8/18,2328.28
1971/8/19,2190.16
1971/8/20,2283.88
1971/8/23,2163.79
1971/8/24,2162.82
1971/8/25,2233.9
1971/8/26,2282.34
1971/8/27,2267.19
1971/8/30,2303.91
1971/8/31,2297.06
1971/9/1,2348.01
1971/9/2,2352.27
1971/9/3,2346.77
1971/9/6,2365.58
1971/9/7,2341.73
1971/9/8,2325.52
1971/9/9,2341.19
1971/9/10,2321.79
1971/9/13,2351.15
1971/9/14,2364.65
1971/9/16,2347.35
1971/9/17,2352.31
1971/9/20,2377.05
1971/9/21,2372.99
1971/9/22,2360.86
1971/9/23,2363.97
1971/9/27,2351.96
1971/9/28,2393.56
1971/9/29,2420.36
1971/9/30,2428.25
1971/10/1,2429.31
1971/10/4,2412.65
1971/10/5,2407.84
1971/10/6,2401.97
1971/10/7,2401.68
1971/10/8,2372.48
1971/10/11,2360.38
1971/10/12,2352.6
1971/10/13,2312.69
1971/10/14,2305.86
1971/10/15,2254.94
1971/10/18,2255.18
1971/10/19,2228.33
1971/10/20,2227.25
1971/10/21,2240.45
1971/10/22,2259.52
1971/10/25,2253.69
1971/10/26,2236.89
1971/10/27,2229.35
1971/10/28,2253.28
1971/10/29,2278.46
1971/11/1,2279.04
1971/11/2,2254.93
1971/11/4,2228.78
1971/11/5,2234.11
1971/11/8,2236.24
1971/11/9,2252.18
1971/11/10,2282.2
1971/11/11,2298.26
1971/11/12,2307.82
1971/11/15,2329.14
1971/11/16,2326.54
1971/11/17,2371.74
1971/11/18,2391.9
1971/11/19,2378.79
1971/11/22,2408.11
1971/11/24,2404.68
1971/11/25,2418.68
1971/11/26,2413.75
1971/11/29,2450.74
1971/11/30,2442.71
1971/12/1,2455.79
1971/12/2,2480.56
1971/12/3,2441.58
1971/12/6,2475.71
1971/12/7,2481.69
1971/12/8,2453.36
1971/12/9,2477.93
1971/12/10,2482.47
1971/12/13,2496.72
1971/12/14,2490.79
1971/12/15,2491
1971/12/16,2468.11
1971/12/17,2480.25
1971/12/20,2487.59
1971/12/21,2554.02
1971/12/22,2586.33
1971/12/23,2621.77
1971/12/24,2658.71
1971/12/27,2693.49
1971/12/28,2713.74
1972/1/4,2712.31
1972/1/5,2727.87
1972/1/6,2754.89
1972/1/7,2762.49
1972/1/10,2773.9
1972/1/11,2769.62
1972/1/12,2799.48
1972/1/13,2812.86
1972/1/14,2823.53
1972/1/17,2799.74
1972/1/18,2805.43
1972/1/19,2820.98
1972/1/20,2840.86
1972/1/21,2822.54
1972/1/24,2800.06
1972/1/25,2814.38
1972/1/26,2832.89
1972/1/27,2839.04
1972/1/28,2862.4
1972/1/31,2856.5
1972/2/1,2852.32
1972/2/2,2863.57
1972/2/3,2879.67
1972/2/4,2857.29
1972/2/7,2883.47
1972/2/8,2889.84
1972/2/9,2870.77
1972/2/10,2871.78
1972/2/14,2890.66
1972/2/15,2876.42
1972/2/16,2888.66
1972/2/17,2913.81
1972/2/18,2932.22
1972/2/21,2959.29
1972/2/22,2966.65
1972/2/23,2960.92
1972/2/24,2975.16
1972/2/25,2995.55
1972/2/28,3027.49
1972/2/29,3021.98
1972/3/1,3011.3
1972/3/2,3023.65
1972/3/3,3015.14
1972/3/6,3028.99
1972/3/7,3038.62
1972/3/8,3040.22
1972/3/9,3030.02
1972/3/10,3027.42
1972/3/13,2976.15
1972/3/14,2996.37
1972/3/15,2981.18
1972/3/16,3012.6
1972/3/17,3022.93
1972/3/21,3036.43
1972/3/22,3050.84
1972/3/23,3067.3
1972/3/24,3073.23
1972/3/27,3102.48
1972/3/28,3107.41
1972/3/29,3144.26
1972/3/30,3146.18
1972/3/31,3187.62
1972/4/3,3194.24
1972/4/4,3192.49
1972/4/5,3165.32
1972/4/6,3213.1
1972/4/7,3239.1
1972/4/10,3275.03
1972/4/11,3286.65
1972/4/12,3304.71
1972/4/13,3322.01
1972/4/14,3302.51
1972/4/17,3218
1972/4/18,3269.09
1972/4/19,3258.24
1972/4/20,3258.85
1972/4/21,3240.14
1972/4/24,3257.66
1972/4/25,3267.18
1972/4/26,3271.15
1972/4/27,3299.81
1972/4/28,3339.08
1972/5/1,3353.38
1972/5/2,3359.41
1972/5/4,3371.24
1972/5/8,3362.8
1972/5/9,3342.92
1972/5/10,3358.42
1972/5/11,3398.51
